,transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,category,color,size,season,supplier,cost_price,list_price,store_name,region,store_size_m2,age,gender,city,revenue,profit,date_by_month,repeat_flag,discount_rate
30910,T0006531,2023-11-26,P047512,S004,C017247,4,0.0,1,Bottoms,Black,XL,Spring,suppliera,67.86,18.59,Online,Online,950,40,Female,Coimbra,74.36,-197.07999999999998,2023-11,Repeat,
30911,T0038282,2024-11-13,P047554,S001,C003643,2,0.0,0,Bottoms,White,XS,Summer,suppliera,72.85,146.0,Lisbon Flagship,Lisbon,179,63,Female,Faro,292.0,146.3,2024-11,Repeat,
30912,T0016343,2022-05-27,P047596,S004,C009787,3,0.1,0,Bottoms,Red,L,Winter,supplierc,38.94,21.49,Online,Online,950,24,Male,Lisbon,58.023,-52.349999999999994,2022-05,Repeat,0-10%
30913,T0040730,2023-02-04,P047596,S001,C022640,4,0.1,0,Bottoms,Red,L,Winter,supplierc,38.94,21.49,Lisbon Flagship,Lisbon,179,42,Female,Coimbra,77.36399999999999,-69.8,2023-02,Repeat,0-10%
30914,T0039894,2021-01-13,P048200,S001,C015387,3,0.0,0,Accessories,Yellow,XL,Spring,supplierd,67.41,41.68,Lisbon Flagship,Lisbon,179,42,Other,Faro,125.03999999999999,-77.19,2021-01,Repeat,
30915,T0021768,2021-03-16,P048226,S003,C023714,2,0.1,0,Shoes,Black,L,Summer,suppliera,66.2,155.24,Faro Outlet,Algarve,336,20,Female,Braga,279.432,178.08,2021-03,One-time,0-10%
30916,T0045495,2021-03-05,P048251,S002,C000862,3,0.1,0,Dresses,White,S,Summer,supplierd,30.89,105.36,Porto Center,Porto,728,38,Other,Coimbra,284.472,223.41,2021-03,One-time,0-10%
30917,T0024118,2022-07-29,P048627,S003,C007701,3,0.0,0,Bottoms,White,L,Fall,supplierb,48.8,77.2,Faro Outlet,Algarve,336,67,Other,Lisbon,231.60000000000002,85.20000000000002,2022-07,Repeat,
30918,T0002172,2020-08-21,P048632,S001,C007607,3,0.0,0,Bottoms,Red,XS,Winter,supplierc,65.96,140.48,Lisbon Flagship,Lisbon,179,30,Male,Braga,421.43999999999994,223.56,2020-08,Repeat,
30919,T0047349,2021-06-12,P049104,S005,C000515,1,0.1,0,Dresses,White,XL,Spring,supplierb,22.16,15.96,Coimbra Boutique,Coimbra,238,23,Male,Faro,14.364,-6.199999999999999,2021-06,Repeat,0-10%
30920,T0039123,2022-12-10,P049104,S003,C023232,2,0.0,0,Dresses,White,XL,Spring,supplierb,22.16,15.96,Faro Outlet,Algarve,336,49,Male,Braga,31.92,-12.399999999999999,2022-12,Repeat,
30921,T0048898,2023-01-25,P049208,S004,C020965,1,0.1,0,Shoes,Green,XL,Spring,supplierb,68.12,12.18,Online,Online,950,17,Male,Faro,10.962,-55.940000000000005,2023-01,Repeat,0-10%
30922,T0039079,2021-04-11,P049208,S003,C002388,4,0.1,0,Shoes,Green,XL,Spring,supplierb,68.12,12.18,Faro Outlet,Algarve,336,62,Male,Braga,43.848,-223.76000000000002,2021-04,Repeat,0-10%
30923,T0005683,2022-01-24,P049268,S003,C013011,1,0.1,0,Dresses,White,S,Spring,supplierc,18.7,100.27,Faro Outlet,Algarve,336,39,Male,Faro,90.243,81.57,2022-01,Repeat,0-10%
30924,T0041700,2020-04-12,P049268,S005,C023643,2,0.0,0,Dresses,White,S,Spring,supplierc,18.7,100.27,Coimbra Boutique,Coimbra,238,62,Female,Faro,200.54,163.14,2020-04,Repeat,
30925,T0028093,2024-07-24,P049268,S002,C013684,1,0.0,0,Dresses,White,S,Spring,supplierc,18.7,100.27,Porto Center,Porto,728,40,Male,Lisbon,100.27,81.57,2024-07,Repeat,
30926,T0040827,2024-11-20,P049268,S004,C021394,4,0.0,1,Dresses,White,S,Spring,supplierc,18.7,100.27,Online,Online,950,38,Other,Braga,401.08,326.28,2024-11,Repeat,
30927,T0049935,2020-07-09,P049366,S002,C018289,4,0.0,1,Dresses,White,S,Summer,supplierd,69.19,111.28,Porto Center,Porto,728,20,Female,Lisbon,445.12,168.36,2020-07,Repeat,
30928,T0040764,2021-04-12,P049366,S004,C016155,1,0.0,0,Dresses,White,S,Summer,supplierd,69.19,111.28,Online,Online,950,23,Male,Faro,111.28,42.09,2021-04,Repeat,
30929,T0017321,2024-09-04,P049366,S003,C024984,4,0.0,0,Dresses,White,S,Summer,supplierd,69.19,111.28,Faro Outlet,Algarve,336,63,Other,Faro,445.12,168.36,2024-09,Repeat,
30930,T0022073,2023-06-09,P049366,S002,C000882,3,0.0,0,Dresses,White,S,Summer,supplierd,69.19,111.28,Porto Center,Porto,728,45,Other,Faro,333.84000000000003,126.27000000000001,2023-06,One-time,
30931,T0038662,2021-07-09,P049366,S004,C000443,4,0.0,0,Dresses,White,S,Summer,supplierd,69.19,111.28,Online,Online,950,63,Other,Lisbon,445.12,168.36,2021-07,Repeat,
30932,T0029125,2023-11-28,P049411,S003,C023393,1,0.1,1,Shoes,Black,XL,Fall,suppliera,16.9,182.72,Faro Outlet,Algarve,336,31,Female,Porto,164.448,165.82,2023-11,Repeat,0-10%
30933,T0037267,2024-12-01,P049750,S004,C007969,4,0.1,0,Bottoms,Red,XL,Summer,supplierd,6.0,143.31,Online,Online,950,25,Male,Lisbon,515.916,549.24,2024-12,One-time,0-10%
30934,T0015593,2024-12-15,P049908,S001,C005819,3,0.0,0,Accessories,White,XL,Spring,suppliera,31.83,160.03,Lisbon Flagship,Lisbon,179,23,Other,Braga,480.09000000000003,384.59999999999997,2024-12,Repeat,
30935,T0049344,2021-07-24,P049908,S002,C006716,2,0.1,0,Accessories,White,XL,Spring,suppliera,31.83,160.03,Porto Center,Porto,728,56,Male,Braga,288.05400000000003,256.4,2021-07,Repeat,0-10%
30936,T0029389,2024-03-18,P049908,S004,C020515,3,0.1,0,Accessories,White,XL,Spring,suppliera,31.83,160.03,Online,Online,950,21,Other,Porto,432.081,384.59999999999997,2024-03,Repeat,0-10%
30937,T0031960,2022-07-01,P000561,S004,C023615,1,0.0,0,Dresses,Black,S,Summer,supplierc,45.88,134.44,Online,Online,950,62,Male,Braga,134.44,88.56,2022-07,Repeat,
30938,T0026856,2021-11-30,P001035,S005,C018686,3,0.0,0,Bottoms,Black,L,Summer,supplierd,76.44,13.12,Coimbra Boutique,Coimbra,238,18,Other,Porto,39.36,-189.96,2021-11,Repeat,
30939,T0036323,2023-07-29,P001496,S002,C023592,2,0.0,0,Bottoms,Yellow,L,Summer,supplierd,75.39,48.48,Porto Center,Porto,728,16,Female,Braga,96.96,-53.82000000000001,2023-07,Repeat,
30940,T0028000,2023-05-21,P001496,S003,C013789,4,0.0,0,Bottoms,Yellow,L,Summer,supplierd,75.39,48.48,Faro Outlet,Algarve,336,60,Female,Braga,193.92,-107.64000000000001,2023-05,Repeat,
30941,T0012247,2020-06-25,P002074,S001,C013750,4,0.1,0,Accessories,Black,XS,Spring,supplierd,35.65,148.11,Lisbon Flagship,Lisbon,179,53,Other,Faro,533.196,449.84000000000003,2020-06,Repeat,0-10%
30942,T0005636,2022-05-03,P002074,S002,C016179,2,0.0,0,Accessories,Black,XS,Spring,supplierd,35.65,148.11,Porto Center,Porto,728,52,Male,Faro,296.22,224.92000000000002,2022-05,One-time,
30943,T0048728,2020-08-30,P002546,S003,C019489,2,0.0,0,Shoes,Yellow,M,Fall,supplierb,40.77,146.51,Faro Outlet,Algarve,336,56,Other,Lisbon,293.02,211.47999999999996,2020-08,Repeat,
30944,T0034030,2020-12-20,P002636,S003,C009387,3,0.0,0,Tops,Yellow,XS,Winter,supplierb,30.3,92.18,Faro Outlet,Algarve,336,38,Male,Faro,276.54,185.64000000000004,2020-12,Repeat,
30945,T0039456,2023-09-17,P002932,S001,C023592,1,0.0,0,Accessories,Black,S,Spring,supplierc,41.19,36.69,Lisbon Flagship,Lisbon,179,16,Female,Braga,36.69,-4.5,2023-09,Repeat,
30946,T0002583,2023-08-09,P002932,S001,C021352,1,0.0,1,Accessories,Black,S,Spring,supplierc,41.19,36.69,Lisbon Flagship,Lisbon,179,44,Other,Faro,36.69,-4.5,2023-08,Repeat,
30947,T0019283,2020-03-30,P002932,S001,C011108,3,0.2,0,Accessories,Black,S,Spring,supplierc,41.19,36.69,Lisbon Flagship,Lisbon,179,41,Male,Lisbon,88.056,-13.5,2020-03,Repeat,10-20%
30948,T0046827,2022-12-18,P002932,S002,C023387,2,0.0,0,Accessories,Black,S,Spring,supplierc,41.19,36.69,Porto Center,Porto,728,42,Male,Faro,73.38,-9.0,2022-12,One-time,
30949,T0000039,2024-04-03,P002932,S003,C022632,1,0.0,0,Accessories,Black,S,Spring,supplierc,41.19,36.69,Faro Outlet,Algarve,336,44,Male,Lisbon,36.69,-4.5,2024-04,Repeat,
30950,T0015080,2024-01-11,P003253,S001,C024698,2,0.0,0,Dresses,Red,M,Fall,supplierd,27.51,71.5,Lisbon Flagship,Lisbon,179,67,Male,Lisbon,143.0,87.97999999999999,2024-01,Repeat,
30951,T0042778,2024-04-28,P003253,S003,C000731,3,0.0,0,Dresses,Red,M,Fall,supplierd,27.51,71.5,Faro Outlet,Algarve,336,62,Male,Braga,214.5,131.96999999999997,2024-04,Repeat,
30952,T0038318,2021-01-08,P003347,S003,C017563,4,0.0,0,Dresses,White,XS,Summer,supplierb,60.2,139.97,Faro Outlet,Algarve,336,52,Female,Braga,559.88,319.08,2021-01,Repeat,
30953,T0015756,2024-09-09,P003425,S003,C024755,3,0.0,0,Tops,Blue,S,Winter,supplierb,57.01,96.31,Faro Outlet,Algarve,336,25,Female,Porto,288.93,117.9,2024-09,Repeat,
30954,T0024467,2023-03-21,P003545,S002,C004787,1,0.1,0,Tops,Yellow,XL,Winter,suppliera,50.84,24.18,Porto Center,Porto,728,68,Other,Braga,21.762,-26.660000000000004,2023-03,One-time,0-10%
30955,T0020027,2022-02-07,P003610,S001,C015376,3,0.0,0,Accessories,Red,XS,Summer,supplierb,17.99,135.64,Lisbon Flagship,Lisbon,179,20,Female,Faro,406.91999999999996,352.95,2022-02,Repeat,
30956,T0014399,2022-05-29,P003723,S004,C023107,3,0.0,0,Shoes,Green,XL,Spring,supplierb,8.51,138.79,Online,Online,950,57,Male,Porto,416.37,390.84000000000003,2022-05,Repeat,
30957,T0033071,2024-06-30,P003925,S003,C018643,2,0.0,0,Dresses,Blue,L,Winter,suppliera,51.81,63.75,Faro Outlet,Algarve,336,47,Other,Lisbon,127.5,23.879999999999995,2024-06,Repeat,
30958,T0021429,2021-05-12,P004483,S001,C008923,3,0.0,0,Shoes,White,XL,Winter,supplierb,59.42,84.62,Lisbon Flagship,Lisbon,179,26,Other,Lisbon,253.86,75.60000000000001,2021-05,Repeat,
30959,T0036088,2020-10-01,P004483,S001,C019527,3,0.0,0,Shoes,White,XL,Winter,supplierb,59.42,84.62,Lisbon Flagship,Lisbon,179,26,Female,Faro,253.86,75.60000000000001,2020-10,Repeat,
30960,T0039844,2020-01-31,P005036,S001,C020303,1,0.1,0,Dresses,Blue,XL,Summer,supplierc,35.2,157.83,Lisbon Flagship,Lisbon,179,30,Female,Coimbra,142.04700000000003,122.63000000000001,2020-01,Repeat,0-10%
30961,T0010324,2023-07-08,P005563,S003,C008078,4,0.0,0,Shoes,Blue,M,Fall,supplierd,12.57,158.25,Faro Outlet,Algarve,336,20,Other,Coimbra,633.0,582.72,2023-07,Repeat,
30962,T0005502,2021-04-27,P005592,S001,C015740,4,0.0,0,Tops,White,M,Summer,supplierc,23.9,156.18,Lisbon Flagship,Lisbon,179,34,Female,Faro,624.72,529.12,2021-04,One-time,
30963,T0034007,2024-06-14,P005674,S001,C014822,2,0.0,0,Dresses,Black,L,Summer,supplierd,79.22,65.34,Lisbon Flagship,Lisbon,179,64,Male,Lisbon,130.68,-27.75999999999999,2024-06,Repeat,
30964,T0016214,2022-04-17,P005674,S002,C000815,2,0.0,0,Dresses,Black,L,Summer,supplierd,79.22,65.34,Porto Center,Porto,728,18,Male,Coimbra,130.68,-27.75999999999999,2022-04,Repeat,
30965,T0041713,2021-12-07,P005736,S003,C022791,4,0.0,1,Shoes,Green,L,Summer,suppliera,75.65,18.95,Faro Outlet,Algarve,336,30,Male,Faro,75.8,-226.8,2021-12,Repeat,
30966,T0029195,2022-10-15,P005736,S001,C005200,2,0.0,0,Shoes,Green,L,Summer,suppliera,75.65,18.95,Lisbon Flagship,Lisbon,179,25,Male,Braga,37.9,-113.4,2022-10,Repeat,
30967,T0011002,2024-09-18,P005736,S005,C013544,4,0.0,0,Shoes,Green,L,Summer,suppliera,75.65,18.95,Coimbra Boutique,Coimbra,238,17,Male,Coimbra,75.8,-226.8,2024-09,Repeat,
30968,T0047250,2023-02-25,P005875,S005,C012633,4,0.3,0,Shoes,White,S,Winter,suppliera,57.66,195.09,Coimbra Boutique,Coimbra,238,66,Other,Faro,546.252,549.72,2023-02,Repeat,20-30%
30969,T0032858,2022-04-14,P006183,S003,C022551,4,0.0,0,Bottoms,Green,L,Fall,supplierd,13.73,134.38,Faro Outlet,Algarve,336,68,Female,Lisbon,537.52,482.59999999999997,2022-04,Repeat,
30970,T0030761,2020-11-14,P006185,S003,C019145,2,0.0,1,Tops,White,XS,Winter,suppliera,58.34,187.7,Faro Outlet,Algarve,336,54,Female,Porto,375.4,258.71999999999997,2020-11,Repeat,
30971,T0011764,2022-08-16,P006274,S001,C018515,2,0.1,0,Accessories,Yellow,M,Fall,supplierb,19.21,167.93,Lisbon Flagship,Lisbon,179,68,Male,Braga,302.274,297.44,2022-08,Repeat,0-10%
30972,T0013853,2020-10-14,P006274,S001,C004827,1,0.1,0,Accessories,Yellow,M,Fall,supplierb,19.21,167.93,Lisbon Flagship,Lisbon,179,58,Female,Porto,151.137,148.72,2020-10,One-time,0-10%
30973,T0048264,2023-11-22,P006274,S004,C013083,2,0.0,1,Accessories,Yellow,M,Fall,supplierb,19.21,167.93,Online,Online,950,38,Male,Faro,335.86,297.44,2023-11,Repeat,
30974,T0018012,2024-07-23,P006280,S004,C009793,1,0.2,0,Tops,Black,M,Summer,suppliera,39.63,20.17,Online,Online,950,53,Other,Faro,16.136000000000003,-19.46,2024-07,Repeat,10-20%
30975,T0032327,2022-11-01,P006750,S002,C010382,3,0.0,0,Shoes,Black,XS,Fall,suppliera,24.82,61.86,Porto Center,Porto,728,34,Other,Porto,185.57999999999998,111.12,2022-11,Repeat,
30976,T0004575,2021-09-17,P007105,S001,C019575,3,0.3,0,Bottoms,White,XS,Winter,supplierd,38.37,24.41,Lisbon Flagship,Lisbon,179,51,Male,Faro,51.261,-41.879999999999995,2021-09,Repeat,20-30%
30977,T0039753,2021-04-13,P007221,S003,C013231,4,0.0,0,Bottoms,Blue,XL,Spring,supplierc,73.15,142.43,Faro Outlet,Algarve,336,50,Male,Coimbra,569.72,277.12,2021-04,One-time,
30978,T0008962,2022-05-24,P007221,S002,C006046,1,0.0,0,Bottoms,Blue,XL,Spring,supplierc,73.15,142.43,Porto Center,Porto,728,16,Female,Faro,142.43,69.28,2022-05,Repeat,
30979,T0023685,2023-01-08,P007221,S003,C003059,1,0.0,0,Bottoms,Blue,XL,Spring,supplierc,73.15,142.43,Faro Outlet,Algarve,336,42,Female,Lisbon,142.43,69.28,2023-01,Repeat,
30980,T0039577,2023-07-23,P007431,S003,C020703,1,0.0,0,Shoes,Yellow,XL,Summer,suppliera,20.79,197.57,Faro Outlet,Algarve,336,19,Male,Faro,197.57,176.78,2023-07,Repeat,
30981,T0048444,2023-06-20,P008113,S005,C021222,2,0.0,0,Tops,Red,XL,Spring,supplierc,8.28,128.97,Coimbra Boutique,Coimbra,238,41,Other,Lisbon,257.94,241.38,2023-06,One-time,
30982,T0032217,2020-10-17,P008136,S003,C002566,2,0.0,0,Dresses,White,S,Fall,supplierc,11.87,172.91,Faro Outlet,Algarve,336,30,Unknown,Faro,345.82,322.08,2020-10,Repeat,
30983,T0039713,2024-10-08,P008136,S001,C002855,4,0.0,0,Dresses,White,S,Fall,supplierc,11.87,172.91,Lisbon Flagship,Lisbon,179,39,Female,Lisbon,691.64,644.16,2024-10,Repeat,
30984,T0002927,2024-10-28,P008451,S001,C011369,4,0.2,0,Dresses,Red,M,Winter,supplierd,53.13,124.36,Lisbon Flagship,Lisbon,179,24,Male,Coimbra,397.952,284.91999999999996,2024-10,One-time,10-20%
30985,T0004258,2023-03-28,P008451,S002,C014985,1,0.0,0,Dresses,Red,M,Winter,supplierd,53.13,124.36,Porto Center,Porto,728,43,Female,Porto,124.36,71.22999999999999,2023-03,One-time,
30986,T0017014,2021-12-23,P008691,S001,C016053,4,0.3,1,Bottoms,Green,S,Fall,supplierd,27.46,85.91,Lisbon Flagship,Lisbon,179,50,Male,Coimbra,240.54799999999997,233.79999999999998,2021-12,Repeat,20-30%
30987,T0012901,2020-09-08,P008691,S002,C010548,2,0.0,0,Bottoms,Green,S,Fall,supplierd,27.46,85.91,Porto Center,Porto,728,46,Male,Lisbon,171.82,116.89999999999999,2020-09,Repeat,
30988,T0001889,2020-08-09,P008691,S002,C024860,2,0.1,0,Bottoms,Green,S,Fall,supplierd,27.46,85.91,Porto Center,Porto,728,43,Male,Faro,154.638,116.89999999999999,2020-08,Repeat,0-10%
30989,T0021247,2022-12-27,P008747,S004,C021462,4,0.0,0,Bottoms,Unknown,M,Summer,suppliera,34.14,28.65,Online,Online,950,45,Unknown,Coimbra,114.6,-21.960000000000008,2022-12,Repeat,
30990,T0023235,2020-03-14,P008772,S003,C003329,2,0.0,0,Accessories,Green,XS,Spring,supplierd,10.76,94.74,Faro Outlet,Algarve,336,64,Female,Coimbra,189.48,167.95999999999998,2020-03,One-time,
30991,T0033618,2021-07-21,P008936,S001,C012837,3,0.0,0,Bottoms,Black,XS,Fall,supplierb,57.44,145.66,Lisbon Flagship,Lisbon,179,68,Male,Lisbon,436.98,264.65999999999997,2021-07,Repeat,
30992,T0016407,2020-07-18,P008936,S004,C015672,1,0.0,1,Bottoms,Black,XS,Fall,supplierb,57.44,145.66,Online,Online,950,30,Female,Lisbon,145.66,88.22,2020-07,Repeat,
30993,T0038141,2023-07-24,P009009,S001,C020514,4,0.0,0,Bottoms,Red,M,Winter,suppliera,39.75,84.98,Lisbon Flagship,Lisbon,179,25,Other,Faro,339.92,180.92000000000002,2023-07,Repeat,
30994,T0012696,2021-04-21,P009009,S003,C001461,4,0.0,1,Bottoms,Red,M,Winter,suppliera,39.75,84.98,Faro Outlet,Algarve,336,36,Other,Porto,339.92,180.92000000000002,2021-04,Repeat,
30995,T0025333,2024-09-11,P009017,S003,C001254,4,0.0,0,Tops,White,M,Fall,supplierb,9.67,190.44,Faro Outlet,Algarve,336,48,Male,Porto,761.76,723.08,2024-09,Repeat,
30996,T0014558,2023-09-01,P009017,S002,C017923,4,0.1,0,Tops,White,M,Fall,supplierb,9.67,190.44,Porto Center,Porto,728,69,Other,Lisbon,685.5840000000001,723.08,2023-09,Repeat,0-10%
30997,T0048219,2024-06-28,P009607,S002,C021742,2,0.0,0,Shoes,Red,S,Fall,suppliera,15.86,132.16,Porto Center,Porto,728,58,Male,Braga,264.32,232.6,2024-06,Repeat,
30998,T0006513,2022-07-15,P009607,S001,C009763,3,0.0,0,Shoes,Red,S,Fall,suppliera,15.86,132.16,Lisbon Flagship,Lisbon,179,64,Male,Braga,396.48,348.9,2022-07,One-time,
30999,T0018678,2023-12-25,P009607,S003,C015884,4,0.1,0,Shoes,Red,S,Fall,suppliera,15.86,132.16,Faro Outlet,Algarve,336,26,Other,Braga,475.776,465.2,2023-12,Repeat,0-10%
31000,T0032385,2022-07-19,P009618,S005,C009038,1,0.0,0,Bottoms,Blue,L,Fall,supplierc,45.19,183.19,Coimbra Boutique,Coimbra,238,42,Male,Braga,183.19,138.0,2022-07,Repeat,
31001,T0010979,2020-03-24,P009680,S001,C009421,4,0.0,0,Tops,Black,L,Winter,supplierc,32.65,23.72,Lisbon Flagship,Lisbon,179,68,Female,Porto,94.88,-35.72,2020-03,One-time,
31002,T0045254,2023-06-03,P009680,S004,C000446,2,0.0,0,Tops,Black,L,Winter,supplierc,32.65,23.72,Online,Online,950,21,Other,Braga,47.44,-17.86,2023-06,Repeat,
31003,T0004904,2021-09-14,P009715,S001,C012799,2,0.3,0,Shoes,Green,M,Fall,supplierb,51.09,43.06,Lisbon Flagship,Lisbon,179,44,Other,Coimbra,60.284,-16.060000000000002,2021-09,Repeat,20-30%
31004,T0045055,2020-11-12,P009715,S002,C014482,3,0.1,0,Shoes,Green,M,Fall,supplierb,51.09,43.06,Porto Center,Porto,728,38,Other,Lisbon,116.26200000000001,-24.090000000000003,2020-11,Repeat,0-10%
31005,T0049550,2021-09-17,P009715,S005,C006688,2,0.0,0,Shoes,Green,M,Fall,supplierb,51.09,43.06,Coimbra Boutique,Coimbra,238,23,Female,Porto,86.12,-16.060000000000002,2021-09,Repeat,
31006,T0026201,2021-09-27,P009879,S002,C005004,1,0.0,0,Accessories,White,S,Summer,supplierc,24.65,74.05,Porto Center,Porto,728,67,Female,Braga,74.05,49.4,2021-09,Repeat,
31007,T0026717,2020-02-02,P009911,S004,C009925,3,0.1,0,Tops,Green,L,Spring,suppliera,75.46,162.16,Online,Online,950,53,Female,Braga,437.83200000000005,260.1,2020-02,One-time,0-10%
31008,T0014907,2021-03-05,P010036,S005,C010883,4,0.0,0,Shoes,Red,S,Summer,supplierb,67.87,86.99,Coimbra Boutique,Coimbra,238,23,Male,Coimbra,347.96,76.47999999999996,2021-03,Repeat,
31009,T0002142,2021-10-27,P010036,S002,C006015,1,0.0,0,Shoes,Red,S,Summer,supplierb,67.87,86.99,Porto Center,Porto,728,39,Male,Coimbra,86.99,19.11999999999999,2021-10,Repeat,
31010,T0005053,2020-07-27,P010036,S001,C000780,4,0.0,0,Shoes,Red,S,Summer,supplierb,67.87,86.99,Lisbon Flagship,Lisbon,179,16,Female,Braga,347.96,76.47999999999996,2020-07,Repeat,
31011,T0048824,2023-02-24,P010201,S005,C009566,3,0.0,0,Bottoms,Red,M,Summer,supplierc,14.16,77.97,Coimbra Boutique,Coimbra,238,27,Male,Porto,233.91,191.43,2023-02,Repeat,
31012,T0021106,2021-05-28,P010311,S003,C007997,2,0.0,0,Bottoms,White,S,Summer,supplierd,46.82,85.63,Faro Outlet,Algarve,336,69,Male,Faro,171.26,77.61999999999999,2021-05,One-time,
31013,T0043893,2023-12-11,P010849,S002,C004689,2,0.1,0,Accessories,Yellow,M,Winter,supplierc,34.96,82.86,Porto Center,Porto,728,54,Other,Porto,149.148,95.8,2023-12,Repeat,0-10%
31014,T0029178,2023-04-03,P011015,S001,C021600,2,0.0,0,Accessories,Blue,XS,Summer,supplierc,28.09,169.62,Lisbon Flagship,Lisbon,179,20,Other,Coimbra,339.24,283.06,2023-04,Repeat,
31015,T0014993,2024-11-14,P011341,S001,C005524,2,0.0,0,Tops,Black,XL,Spring,supplierd,21.37,47.36,Lisbon Flagship,Lisbon,179,28,Male,Coimbra,94.72,51.98,2024-11,One-time,
31016,T0030565,2023-02-12,P011422,S005,C019385,1,0.1,0,Accessories,Blue,S,Summer,supplierd,40.32,35.85,Coimbra Boutique,Coimbra,238,34,Male,Faro,32.265,-4.469999999999999,2023-02,Repeat,0-10%
31017,T0007452,2023-10-11,P011640,S005,C002069,1,0.1,0,Tops,Blue,XL,Fall,suppliera,12.09,127.03,Coimbra Boutique,Coimbra,238,61,Other,Coimbra,114.327,114.94,2023-10,Repeat,0-10%
31018,T0035489,2024-04-15,P012103,S001,C003592,3,0.0,0,Shoes,Green,M,Spring,supplierd,75.7,161.33,Lisbon Flagship,Lisbon,179,66,Male,Faro,483.99,256.89000000000004,2024-04,Repeat,
31019,T0005235,2021-11-28,P012890,S005,C000445,2,0.0,0,Shoes,Blue,XL,Winter,supplierc,41.6,80.71,Coimbra Boutique,Coimbra,238,29,Female,Coimbra,161.42,78.21999999999998,2021-11,Repeat,
31020,T0048414,2021-06-21,P013549,S002,C004125,2,0.2,0,Accessories,Green,L,Winter,supplierc,46.85,148.05,Porto Center,Porto,728,44,Male,Porto,236.88000000000002,202.40000000000003,2021-06,One-time,10-20%
31021,T0020161,2022-06-27,P013549,S002,C021332,3,0.0,0,Accessories,Green,L,Winter,supplierc,46.85,148.05,Porto Center,Porto,728,69,Other,Lisbon,444.15000000000003,303.6,2022-06,Repeat,
31022,T0042866,2020-01-10,P013720,S003,C014915,4,0.0,0,Unknown,White,M,Fall,supplierb,72.64,197.09,Faro Outlet,Algarve,336,57,Female,Faro,788.36,497.8,2020-01,Repeat,
31023,T0037181,2022-09-19,P014622,S005,C023374,1,0.0,0,Dresses,Yellow,XL,Fall,supplierd,40.67,57.68,Coimbra Boutique,Coimbra,238,53,Other,Braga,57.68,17.009999999999998,2022-09,Repeat,
31024,T0013034,2020-09-19,P014996,S004,C018334,2,0.0,0,Tops,White,L,Winter,suppliera,16.36,130.93,Online,Online,950,49,Female,Braga,261.86,229.14000000000001,2020-09,Repeat,
31025,T0019432,2020-04-19,P014996,S002,C019554,1,0.0,0,Tops,White,L,Winter,suppliera,16.36,130.93,Porto Center,Porto,728,43,Female,Coimbra,130.93,114.57000000000001,2020-04,Repeat,
31026,T0018315,2023-09-07,P015018,S005,C003765,2,0.1,0,Tops,Blue,XS,Summer,supplierc,74.66,75.73,Coimbra Boutique,Coimbra,238,33,Male,Faro,136.31400000000002,2.140000000000015,2023-09,Repeat,0-10%
31027,T0039469,2022-02-02,P015027,S001,C020097,4,0.0,0,Tops,Green,S,Spring,supplierb,43.28,38.45,Lisbon Flagship,Lisbon,179,53,Male,Porto,153.8,-19.319999999999993,2022-02,Repeat,
31028,T0019301,2022-08-27,P015107,S005,C004849,3,0.1,0,Dresses,Green,M,Spring,suppliera,20.6,41.42,Coimbra Boutique,Coimbra,238,33,Other,Coimbra,111.834,62.46,2022-08,Repeat,0-10%
31029,T0037640,2022-08-23,P015107,S002,C015696,1,0.1,0,Dresses,Green,M,Spring,suppliera,20.6,41.42,Porto Center,Porto,728,22,Other,Porto,37.278000000000006,20.82,2022-08,Repeat,0-10%
31030,T0035819,2024-07-09,P015281,S004,C002680,3,0.1,0,Accessories,White,XL,Spring,supplierc,19.13,137.66,Online,Online,950,59,Other,Porto,371.682,355.59000000000003,2024-07,Repeat,0-10%
31031,T0049176,2021-06-01,P015472,S003,C012042,1,0.1,0,Dresses,Blue,XL,Spring,supplierc,79.48,172.13,Faro Outlet,Algarve,336,43,Male,Braga,154.917,92.64999999999999,2021-06,Repeat,0-10%
31032,T0048333,2024-02-11,P015611,S002,C006284,2,0.0,0,Shoes,Blue,XL,Summer,supplierc,79.64,71.11,Porto Center,Porto,728,25,Female,Lisbon,142.22,-17.060000000000002,2024-02,Repeat,
31033,T0005171,2023-04-11,P015769,S002,C015056,4,0.0,0,Accessories,Yellow,L,Summer,suppliera,25.26,94.75,Porto Center,Porto,728,43,Male,Lisbon,379.0,277.96,2023-04,Repeat,
31034,T0011855,2024-04-19,P015769,S005,C004702,2,0.0,0,Accessories,Yellow,L,Summer,suppliera,25.26,94.75,Coimbra Boutique,Coimbra,238,68,Male,Coimbra,189.5,138.98,2024-04,Repeat,
